Tour;Tournament Year;Tournament #;Permanent Tournament #;Course #;Team ID;Team Number;Player Number;Player Name;Round Number;Event Name;Course Name;Course Par;Course Yardage;Tee Time;Round Score;End of Round Finish Pos. (numeric);End of Round Finish Pos. (text); End of Event Pos. (numeric);End of Event Pos. (text);In Playoff;Eagles;Eagles(Rank);Birdies;Birdies (Rank);Pars;Bogeys;Bogeys (Rank);Doubles;Others;Total Holes Over Par; Bogey Avoidance Rank;Longest Drive;Longest Drives(Rank);Driving Distance(Total Distance);Driving Distance(Total Drives);Driving Distance(Rank);Driving Dist. - All Drives(Tot. Dist.);Driving Dist. - All Drives(# of Drives);Driving Dist. - All Drives(Rank);Drives Over 300 Yards (# of Drives);Driving Acc. %(Fairways Hit);Driving Accuracy Rank;Left Rough Tendency(Total Left Rough);Right Rough Tendency(Total Right Rough);App.   50-75 yds(ft);App.   50-75 yds(attempts);App.   75-100 yds(ft);App.   75-100 yds(attempts);App.   100-125 yds(ft);App.   100-125 yds(attempts);Approaches   50-125 Yards(ft);Approaches   50-125 Yards(attempts);Approaches   125-150 Yards(ft);Approaches   125-150 Yards(attempts);Approaches   150-175 Yards(ft);Approaches   150-175 Yards(attempts);Approaches   175-200 Yards(ft);Approaches   175-200 Yards(attempts);Approaches   >200 Yards(ft);Approaches   >200 Yards(attempts);App.   50-75 yds(ft) - Rough;App.   50-75 yds(attempts) - Rough;App.   75-100 yds(ft) - Rough;App.   75-100 yds(attempts) - Rough;App.   100-125 yds(ft) - Rough;App.   100-125 yds(attempts) - Rough;Approaches   50-125 Yards(ft) - Rough;Approaches   50-125 Yards(attempts) - Rough;Approaches   125-150 Yards(ft) - Rough;Approaches   125-150 Yards(attempts) - Rough;Approaches   150-175 Yards(ft) - Rough;Approaches   150-175 Yards(attempts) - Rough;Approaches   175-200 Yards(ft) - Rough;Approaches   175-200 Yards(attempts) - Rough;Approaches   >200 Yards(ft) - Rough;Approaches   >200 Yards(attempts) - Rough;Total Holes Played;Total Greens in Regulation;GIR Rank;Total Distance(ft) Prox to Hole; # of Attempts Prox to Hole;Proximity to Hole (Rank);Fairway Prox(attempts);Fairway Prox(distance in ft);Fairway Prox (Rank);Rough Prox(attempts);Rough Prox(distance in ft);Rough Prox (Rank);Left Rough Prox(attempts);Left Rough Prox(distance in ft);Right Rough Prox(attempts);Right Rough Prox(distance in ft);Going for Green(attempts);Going for Green(non-attempts);Going for the Green(successes);Scrambling Par or Better;Scrambling Missed GIR;Scrambling (Rank);Scrambling Proximity (Total Distance);Scrambling Proximity (# of shots);Scrambling Proximity (rank);Scrambling from the Rough(successes);Scrambling from the Rough(attempts);Scrambling from the Fringe(successes);Scrambling from the Fringe(attempts);Scrambling   >30 Yards(successes); Scrambling   >30 Yards(attempts);Scrambling   20-30 Yards(successes); Scrambling   20-30 Yards(attempts);Scrambling   10-20 Yards(successes); Scrambling   10-20 Yards(attempts);Scrambling   < 10 Yards(successes); Scrambling   < 10 Yards(attempts);Sand Save %(# Saves);Sand Save %(# Bunkers);Sand Save (Rank);Prox to Hole from Sand(Total Distance); Prox to Hole from Sand(# of Shots);Total Hole Outs;Longest Hole Out(yards);Overall Putting Avg(# of Putts); Putting Avg(GIR Putts);One-Putt %(# of One Putts);3-Putt Avoid(Total 3 Putts);Approach Putt Performance(attempts);Approach Putt Performance(ft));Avg Distance of Putts Made(Total Distance of Putts);Putting   3'(attempts);Putting   3'(putts made);Putting   4'(attempts);Putting   4'(putts made);Putting   5'(attempts);Putting   5'(putts made);Putting   6'(attempts);Putting   6'(putts made);Putting   7'(attempts);Putting   7'(putts made);Putting   8'(attempts);Putting   8'(putts made);Putting   9'(attempts);Putting   9'(putts made);Putting   10'(attempts);Putting   10'(putts made);Putting Inside 5' (putts made);Putting Inside 5' (attempts);Putting Inside 5 Feet (Rank);Putting   5' - 10' (putts made);Putting   5' - 10' (attempts);Putting   5' - 10' (Rank);Putting   4'-8'(attempts);Putting   4'-8'(putts made);Putting   4' - 8' (Rank);Putting-Inside 10'(attempts);Putting-Inside 10'(putts made);Putting-Inside 10'(rank);Putting   10'-15'(attempts);Putting   10'-15'(putts made);Putting   10'-15'(rank);Putting   15-20'(attempts);Putting   15'-20'(putts made);Putting   15'-20'(rank);Putting   20'-25'(attempts);Putting   20'-25'(putts made);Putting   20'-25'(rank);Putting   >25'(attempts);Putting   >25'(putts made);Putting   >25'(rank);Putting   > 10' (putts made);Putting   > 10' (attempts);Putting   > 10' (rank);Total Putts Gained;
R;2011;410;060;688;  ;000;24924;Haas, Bill;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:30;068;001;   1;001;   1;P;  00000000000;  2;          5;4;         10;          3;14;;;              3;010;00000000341;8;00000000563;00000000002;26;00000004179;00000000014;7;          5;00000000006;  21;00000000004;00000000003;;000;;000;         37.667;002;         37.667;00000000002;         49.750;002;         60.917;001;         56.500;001;        161.000;005;  ;;     16.417;          1;     88.417;          1;    104.833;          2;;;    143.583;          3;;;     53.000;          1;00000000018;  00000000013;10;        726.750;00000000018;  24;00000000011;    365.833;22;00000000006;    301.417;19;00000000004;    254.250;00000000002;     47.167;  00000000002;00000000000;00000000001;00000000002;00000000005;22;     58.583;          4;26;00000000000;00000000001;00000000001;00000000001;00000000000;00000000001;00000000002;00000000003;00000000000;00000000001;00000000000;00000000000;00000000001;00000000001;1;           31.333;00000000001;00000000000;00000000000;00000000030;00000000022;00000000006;00000000000;00000000012;     23.583;00000001397;00000000009;00000000009;00000000004;00000000004;  00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;         13;         13;1;          2;            1;15;00000000001;00000000001;1;00000000015;00000000014;9;00000000002;00000000001;4;00000000003;00000000001;6;00000000001;00000000000;4;00000000009;00000000002;2;          4;         15;5;  3.112;
R;2011;410;060;688;  ;000;24925;Byrd, Jonathan;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:30;075;030;  30;030;  30;;  00000000000;  2;;30;         14;          3;14;          1;;              4;017;00000000296;163;00000000572;00000000002;24;00000003802;00000000014;30;          0;00000000008;  10;00000000001;00000000004;;000;;000;         69.083;002;         69.083;00000000002;        102.250;003;         13.333;001;        124.833;003;        178.333;003;  ;;;;;;;;;;;;    136.500;          2;    215.833;          2;00000000018;  00000000009;26;        902.417;00000000018;  30;00000000012;    487.833;29;00000000004;    352.333;30;00000000001;     50.083;00000000003;    302.250;  00000000001;00000000001;00000000000;00000000005;00000000009;11;    106.667;          8;25;00000000004;00000000005;00000000000;00000000000;00000000001;00000000002;00000000002;00000000002;00000000002;00000000004;00000000000;00000000000;00000000000;00000000003;24;           63.000;00000000003;00000000001;00000000339;00000000030;00000000018;00000000004;00000000000;00000000013;     28.833;00000000667;00000000009;00000000009;00000000003;00000000003;  00000000000;00000000000;00000000004;00000000004;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;         12;         12;1;          5;            4;7;00000000005;00000000004;8;00000000017;00000000016;7;00000000003;00000000001;10;00000000002;00000000000;10;00000000001;00000000000;4;00000000007;00000000000;7;          1;         13;22;   .668;
R;2011;410;060;688;  ;000;25686;Dufner, Jason;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:30;069;013; T13;013; T13;;  00000000000;  2;          5;4;          9;          4;20;;;              4;017;00000000320;41;00000000573;00000000002;23;00000004067;00000000014;17;          5;00000000008;  10;00000000001;00000000004;         14.917;001;;000;         25.167;002;         40.083;00000000003;         49.083;001;         48.667;002;         20.167;001;        298.250;006;  ;;;;     80.417;          1;     80.417;          1;     37.833;          1;     18.083;          1;     19.917;          1;;;00000000018;  00000000012;17;        708.583;00000000018;  22;00000000013;    456.250;25;00000000004;    156.250;11;00000000000;;00000000004;    156.250;  00000000002;00000000000;00000000001;00000000003;00000000006;12;     53.667;          5;17;00000000002;00000000003;00000000000;00000000000;00000000001;00000000003;00000000001;00000000001;00000000001;00000000002;00000000000;00000000000;00000000000;00000000001;24;            5.500;00000000001;00000000000;00000000000;00000000030;00000000021;00000000007;00000000001;00000000011;     30.583;00000001055;00000000009;00000000009;00000000004;00000000004;  00000000000;00000000000;00000000001;00000000000;00000000002;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;         13;         13;1;          4;            1;23;00000000003;00000000000;27;00000000017;00000000014;23;00000000005;00000000004;2;00000000003;00000000000;10;00000000001;00000000000;4;00000000004;00000000000;7;          4;         13;2;   .817;
R;2011;410;060;688;  ;000;25804;Watson, Bubba;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:40;069;023; T23;023; T23;;  00000000000;  2;          2;21;         15;          1;2;;;              1;002;00000000341;8;00000000661;00000000002;2;00000004244;00000000014;4;          9;00000000009;  7;00000000002;00000000003;;000;;000;         46.250;001;         46.250;00000000001;         54.250;004;         12.583;001;        180.250;003;        115.417;004;  ;;;;     26.417;          1;     26.417;          1;     67.250;          3;;;;;     86.417;          1;00000000018;  00000000014;6;        588.833;00000000018;  11;00000000013;    408.750;17;00000000005;    180.083;9;00000000002;    100.917;00000000003;     79.167;  00000000002;00000000000;00000000000;00000000003;00000000004;3;     27.167;          4;9;00000000002;00000000003;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000001;00000000002;00000000001;00000000001;1;            7.000;00000000001;00000000000;00000000000;00000000031;00000000026;00000000005;00000000000;00000000013;     20.083;00000000720;00000000012;00000000012;00000000001;00000000001;  00000000001;00000000001;00000000001;00000000000;00000000002;00000000002;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;         14;         14;1;          3;            2;9;00000000004;00000000003;11;00000000017;00000000016;7;00000000007;00000000002;13;00000000001;00000000000;10;00000000002;00000000000;4;00000000004;00000000000;7;          2;         14;12;   .144;
R;2011;410;060;688;  ;000;26476;Reavie, Chez;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:30;074;026; T26;026; T26;;  00000000000;  2;          3;14;          9;          5;29;          1;;              6;030;00000000306;95;00000000583;00000000002;19;00000003993;00000000014;22;          2;00000000006;  21;00000000004;00000000002;         33.167;001;         39.667;001;          1.833;001;         74.667;00000000003;          9.500;001;          9.583;001;         27.000;001;        155.917;004;  ;;;;     67.083;          2;     67.083;          2;     25.500;          1;;;     55.667;          1;    127.750;          1;00000000018;  00000000008;29;        690.000;00000000017;  26;00000000010;    276.667;9;00000000005;    276.000;21;00000000003;    188.333;00000000002;     87.667;  00000000001;00000000001;00000000000;00000000004;00000000010;22;    102.667;          8;23;00000000003;00000000003;00000000000;00000000000;00000000001;00000000003;00000000001;00000000001;00000000002;00000000004;00000000000;00000000001;00000000001;00000000004;20;           75.167;00000000004;00000000000;00000000000;00000000027;00000000013;00000000009;00000000000;00000000009;     17.167;00000000690;00000000012;00000000012;00000000001;00000000001;  00000000001;00000000001;00000000000;00000000000;00000000003;00000000003;00000000000;00000000000;00000000000;00000000000;00000000002;00000000001;         14;         14;1;          5;            4;7;00000000004;00000000004;1;00000000019;00000000018;5;00000000003;00000000000;17;00000000001;00000000000;10;00000000000;00000000000;;00000000004;00000000000;7;;          8;25;   .655;
R;2011;410;060;688;  ;000;27095;Watney, Nick;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:20;074;026; T26;026; T26;;  00000000000;  2;          1;25;         12;          5;29;;;              5;026;00000000334;12;00000000602;00000000002;10;00000004121;00000000014;10;          8;00000000005;  26;00000000003;00000000004;          9.667;001;;000;;000;          9.667;00000000001;         61.000;002;;000;         76.167;003;         83.667;004;  ;;      3.667;          1;     45.333;          1;     49.000;          2;    155.000;          3;     72.333;          1;;;;;00000000018;  00000000012;17;        567.500;00000000018;  6;00000000010;    230.500;4;00000000006;    276.333;15;00000000003;    123.833;00000000003;    152.500;  00000000001;00000000001;00000000000;00000000003;00000000006;12;     60.917;          6;14;00000000001;00000000004;00000000000;00000000000;00000000001;00000000001;00000000000;00000000001;00000000002;00000000002;00000000000;00000000002;00000000002;00000000002;1;           19.500;00000000002;00000000000;00000000000;00000000033;00000000025;00000000005;00000000002;00000000013;     34.500;00000000764;00000000011;00000000011;00000000005;00000000004;  00000000002;00000000001;00000000001;00000000000;00000000001;00000000000;00000000000;00000000000;00000000003;00000000000;00000000002;00000000001;         18;         16;26;          7;            1;25;00000000004;00000000001;26;00000000025;00000000017;30;00000000001;00000000000;17;00000000002;00000000001;3;00000000002;00000000000;4;00000000003;00000000000;7;          1;          8;13; 4.178-;
R;2011;410;060;688;  ;000;27649;Snedeker, Brandt;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:10;069;016; T16;016; T16;;  00000000000;  2;          6;1;          8;          3;14;          1;;              4;017;00000000322;29;00000000609;00000000002;8;00000004021;00000000014;20;          4;00000000008;  10;00000000003;00000000002;;000;          6.167;001;         62.000;002;         68.167;00000000003;         16.083;001;         21.333;001;        103.500;002;        196.000;005;  ;;;;;;;;;;    100.750;          2;    138.083;          2;;;00000000018;  00000000011;21;        670.500;00000000017;  23;00000000012;    405.083;23;00000000004;    238.833;24;00000000003;    210.500;00000000001;     28.333;  00000000001;00000000001;00000000000;00000000004;00000000007;9;     44.417;          6;12;00000000000;00000000001;00000000002;00000000002;00000000000;00000000001;00000000000;00000000001;00000000001;00000000001;00000000003;00000000003;00000000002;00000000003;10;            7.417;00000000002;00000000000;00000000000;00000000026;00000000018;00000000009;00000000001;00000000008;     18.083;00000002129;00000000010;00000000010;00000000000;00000000000;  00000000000;00000000000;00000000002;00000000002;00000000002;00000000001;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;         10;         10;1;          5;            3;12;00000000004;00000000003;11;00000000015;00000000013;17;00000000000;00000000000;;00000000002;00000000000;10;00000000001;00000000000;4;00000000008;00000000004;1;          4;         11;1;  3.492;
R;2011;410;060;688;  ;000;28089;Day, Jason;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:40;071;006;  T6;006;  T6;;  00000000000;  2;          3;14;         11;          4;20;;;              4;017;00000000348;4;00000000625;00000000002;4;00000004189;00000000014;6;          4;00000000005;  26;00000000002;00000000006;;000;         14.000;001;;000;         14.000;00000000001;         24.333;001;         30.333;001;        102.667;002;         78.500;004;  ;;;;     39.083;          1;     39.083;          1;     88.500;          3;     41.667;          1;     64.667;          1;    222.500;          2;00000000018;  00000000013;10;        729.500;00000000018;  25;00000000009;    249.833;10;00000000008;    456.417;23;00000000002;    167.917;00000000006;    288.500;  00000000002;00000000000;00000000001;00000000002;00000000005;22;     97.083;          5;29;00000000001;00000000002;00000000000;00000000000;00000000000;00000000001;00000000001;00000000002;00000000001;00000000002;00000000000;00000000000;00000000002;00000000004;12;           77.250;00000000004;00000000000;00000000000;00000000032;00000000025;00000000005;00000000001;00000000013;     26.417;00000000910;00000000012;00000000012;00000000002;00000000002;  00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;         15;         14;22;;  ;;00000000001;00000000000;27;00000000015;00000000014;9;00000000006;00000000004;3;00000000001;00000000000;10;00000000005;00000000000;4;00000000005;00000000000;7;          4;         17;7;   .986;
R;2011;410;060;688;  ;000;29221;Simpson, Webb;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:40;073;022;  22;022;  22;;  00000000000;  2;          3;14;         10;          4;20;          1;;              5;026;00000000311;68;00000000586;00000000002;18;00000004097;00000000014;15;          4;00000000005;  26;00000000007;00000000002;;000;         33.167;001;         14.417;002;         47.583;00000000003;         13.417;001;         53.250;002;         19.667;001;        118.917;002;  ;;     51.583;          1;;;     51.583;          1;    134.583;          2;     91.667;          2;;;    147.500;          3;00000000018;  00000000011;21;        702.000;00000000018;  21;00000000009;    252.833;12;00000000008;    425.333;20;00000000006;    369.167;00000000002;     56.167;  00000000001;00000000001;00000000000;00000000003;00000000007;20;     56.417;          6;13;00000000001;00000000002;00000000000;00000000000;00000000000;00000000001;00000000001;00000000003;00000000002;00000000002;00000000000;00000000000;00000000002;00000000003;10;           34.917;00000000003;00000000000;00000000000;00000000030;00000000020;00000000007;00000000001;00000000011;     27.417;00000000774;00000000010;00000000010;00000000004;00000000004;  00000000003;00000000001;00000000001;00000000001;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000001;00000000001;         17;         15;27;          3;            2;9;00000000005;00000000002;24;00000000020;00000000017;18;00000000001;00000000000;17;00000000003;00000000001;6;00000000002;00000000000;4;00000000004;00000000000;7;          1;         10;16;  .827-;
R;2011;410;060;688;  ;000;30925;Johnson, Dustin;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:50;070;023; T23;023; T23;;  00000000000;  2;          6;1;          8;          2;5;          2;;              4;017;00000000369;1;00000000671;00000000002;1;00000004265;00000000014;1;          8;00000000006;  21;00000000002;00000000003;;000;          3.167;001;         25.500;002;         28.667;00000000003;         30.250;002;         53.333;002;         12.667;001;         69.167;003;  ;;;;     43.000;          2;     43.000;          2;     29.667;          1;     81.667;          2;;;     37.750;          1;00000000018;  00000000013;10;        482.750;00000000018;  2;00000000011;    194.083;1;00000000006;    192.083;5;00000000001;     29.667;00000000005;    162.417;  00000000000;00000000002;00000000000;00000000002;00000000005;22;     26.333;          4;8;00000000001;00000000002;00000000000;00000000000;00000000001;00000000002;00000000000;00000000000;00000000000;00000000002;00000000001;00000000001;00000000000;00000000001;24;  ;00000000000;00000000001;00000000357;00000000028;00000000022;00000000007;00000000001;00000000010;     20.167;00000001000;00000000011;00000000010;00000000001;00000000001;  00000000003;00000000002;00000000001;00000000001;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;         15;         13;30;          2;            1;15;00000000005;00000000003;16;00000000017;00000000014;23;00000000005;00000000002;9;00000000000;00000000000;;00000000000;00000000000;;00000000006;00000000001;4;          3;         11;4;  .283-;
R;2011;410;060;688;  ;000;31323;Woodland, Gary;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:00;066;013; T13;013; T13;;  00000000000;  2;          4;7;         14;;1;;;;001;00000000358;2;00000000621;00000000002;5;00000004265;00000000014;1;          8;00000000009;  7;00000000003;00000000002;;000;         12.750;001;         28.583;002;         41.333;00000000003;         10.250;001;;000;         83.500;005;        161.500;004;  ;;;;     31.583;          1;     31.583;          1;     61.250;          3;;;     60.750;          1;;;00000000018;  00000000015;2;        450.167;00000000018;  1;00000000013;    296.583;3;00000000005;    153.583;3;00000000003;     61.250;00000000002;     92.333;  00000000002;00000000000;00000000000;00000000003;00000000003;1;     11.833;          3;2;00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000002;00000000002;00000000001;00000000001;00000000001;00000000001;1;            3.250;00000000001;00000000000;00000000000;00000000029;00000000026;00000000007;00000000000;00000000011;     24.500;00000000967;00000000011;00000000011;00000000001;00000000001;  00000000002;00000000001;00000000001;00000000001;00000000002;00000000001;00000000002;00000000001;00000000000;00000000000;00000000001;00000000001;         14;         13;25;          6;            4;9;00000000007;00000000004;21;00000000020;00000000017;18;00000000003;00000000000;17;00000000001;00000000000;10;00000000003;00000000001;1;00000000002;00000000000;7;          1;          9;14;  .317-;
R;2011;410;060;688;  ;000;33141;Bradley, Keegan;04;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:50;070;011; T11;011; T11;;  00000000000;  2;          3;14;         12;          3;14;;;              3;010;00000000345;5;00000000595;00000000002;13;00000004109;00000000014;13;          5;00000000009;  7;00000000001;00000000002;;000;;000;          8.667;002;          8.667;00000000002;         33.167;001;         52.833;002;        115.917;003;        152.417;005;  ;;;;;;;;     56.250;          2;;;;;     44.250;          1;00000000018;  00000000013;10;        593.000;00000000018;  12;00000000013;    363.000;11;00000000003;    100.500;7;00000000001;     44.250;00000000002;     56.250;  00000000002;00000000000;00000000000;00000000002;00000000005;22;     24.333;          4;5;00000000001;00000000002;00000000000;00000000000;00000000000;00000000001;00000000000;00000000001;00000000002;00000000002;00000000000;00000000001;00000000001;00000000003;18;           20.417;00000000003;00000000000;00000000000;00000000031;00000000023;00000000005;00000000000;00000000013;     21.917;00000000534;00000000013;00000000013;00000000001;00000000001;  00000000003;00000000003;00000000000;00000000000;00000000002;00000000000;00000000000;00000000000;00000000001;00000000000;00000000001;00000000000;         17;         17;1;          4;  ;26;00000000005;00000000003;16;00000000021;00000000017;27;00000000002;00000000001;4;00000000000;00000000000;;00000000002;00000000000;4;00000000006;00000000000;7;          1;         10;16; 1.178-;
